EVTNAME5016;紧急状态立法 ;;;;;;;;;;X
EVTDESC5016;在过去的几天里进行了关于紧急状态立法的紧张讨论。目前\n看来战争已不可避免，通过紧急状态法的引导，政府可以更\n快地进入状态，这样可以更有效率地对战争做出判断。 ;;;;;;;;;;X
EVTOPTA5016;冒险做个尝试 ;;;;;;;;;;X
EVTOPTB5016;寻找别的办法吧 ;;;;;;;;;;X
EVTNAME5017;反恐措施 ;;;;;;;;;;X
EVTDESC5017;昨天夜里国会大楼引发大火。此事件已被定性为纵火，并且\n可以确定这一行为背后有政治动机。为了阻止将来再度发生\n这类事件而出台了一项法令。该法令适用于保护我们的人民\n和国家，对抗未来此类恐怖主义活动，增加政府权力，进一\n步强制限制公民自由度 ;;;;;;;;;;X
EVTOPTA5017;是时候了 ;;;;;;;;;;X
EVTNAME5018;禁止新党派的设立 ;;;;;;;;;;X
EVTDESC5018;我们的政府正在进行一项讨论，即是否取消新的组织例如工\n会和政党设立的合法基础。我们的大多数部长认为，这样做\n会给我们当前的政府带来巨大的危险。取而代之比较好的办\n法是，强制这些组织每天的活动状态受到特定限制，同时对\n他们加强监管。 ;;;;;;;;;;X
EVTOPTA5018;来得正是时候 ;;;;;;;;;;X
EVTOPTB5018;看来是有点极端了 ;;;;;;;;;;X
EVTNAME5019;政府内部的不和 ;;;;;;;;;;X
EVTDESC5019;我们的部长中有两位主管传媒，但他们貌似总不能够团结一\n致。几天前他们又吵了起来，甚至导致他们的追随者持械殴\n斗。聪明的做法是插手结束这种毫无意义的事情，因为他们\n好像没有办法自己解决这个问题了。 ;;;;;;;;;;X
EVTOPTA5019;荒谬! ;;;;;;;;;;X
EVTNAME5020;暗杀部长的企图 ;;;;;;;;;;X
EVTDESC5020;几个小时之前我们的一位部长成为了一次暗杀尝试的目标。\n目前尚不清楚是谁策划了这次袭击，但是疑点已经集中到一\n名共产党成员身上。在我们能够搞清楚他是否是真正的案犯\n之前，更深入的调查当然很有必要。 ;;;;;;;;;;X
EVTOPTA5020;好 ;;;;;;;;;;X
EVTNAME5021;暗杀部长的企图 ;;;;;;;;;;X
EVTDESC5021;几个小时之前我们的一位部长成为了一次暗杀尝试的目标。\n目前尚不清楚是谁策划了这次袭击，但是疑点已经集中到一\n名右翼政党成员身上。在我们能够搞清楚他是否是真正的案\n犯之前，更深入的调查当然很有必要。 ;;;;;;;;;;X
EVTOPTA5021;好 ;;;;;;;;;;X
EVTNAME5022;非法出版物 ;;;;;;;;;;X
EVTDESC5022;我们刚刚接到秘密警察的报告，在城外一座小仓库中找到了\n一批印刷品，还发现了很多批评我们政府政策的文件和小册\n子。警察据此推断，这个小仓库是一个被用来散发政治材料\n的集会地点。 ;;;;;;;;;;X
EVTOPTA5022;继续追查 ;;;;;;;;;;X
EVTOPTB5022;还有更要紧的事情要做 ;;;;;;;;;;X
EVTNAME5023;情报网 ;;;;;;;;;;X
EVTDESC5023;情报部门的相关事务的已经经过了一星期的紧张讨论。我们\n大多数的政府成员都认为，现在情报部门的职权和范围都应\n当得到大幅度强化。我们还接到提议，应该把相当多的注意\n力放到在大部分主要国家建立新的情报网上，以确保它们对\n我们抱有应有的善意。 ;;;;;;;;;;X
EVTOPTA5023;当然 ;;;;;;;;;;X
EVTOPTB5023;没有这个必要 ;;;;;;;;;;X
EVTNAME5024;部长与革命运动合作 ;;;;;;;;;;X
EVTDESC5024;我们刚刚被通知，我们的一位部长可能是一个政变阴谋的关\n键预谋者。有目击者称，这位部长在过去的一个月内曾将秘\n密指令送达到可能参加政变的不同军事单位。他目前的藏身\n之所暂时还不清楚。但该目击者认为，将他搜出来也并不是\n一件难事。 ;;;;;;;;;;X
EVTOPTA5024;不惜代价把他找出来 ;;;;;;;;;;X
EVTOPTB5024;他不会有什么作为的 ;;;;;;;;;;X
EVTNAME5025;反对强制兵役制的抵抗 ;;;;;;;;;;X
EVTDESC5025;把来自某些被占领区的年轻人整合进我们武装部队的决议，\n在一些地区遇到了激烈的抵制。在较大的城市之一，抵抗运\n动已经成立。而且根据最新的报告，它在过去的几天里已有\n显著的扩大。如果我们对这种事态发展不予处理的话，很快\n相关地区的管理将会陷入完全瘫痪。 ;;;;;;;;;;X
EVTOPTA5025;给予此事最高优先级 ;;;;;;;;;;X
EVTOPTB5025;派军队去处理此事 ;;;;;;;;;;X
EVTNAME5026;渗入抵抗运动 ;;;;;;;;;;X
EVTDESC5026;我们的一个情报网向我们报告，他们的一个下属已经成功渗\n入了较大的抵抗组织之一。他们想知道是否应该继续。让间\n谍先潜伏一段时间后再开始收集更多情报或许比较好。 ;;;;;;;;;;X
EVTOPTA5026;不能再等了 ;;;;;;;;;;X
EVTOPTB5026;我们先等等 ;;;;;;;;;;X
EVTNAME5027;重组外交部 ;;;;;;;;;;X
EVTDESC5027;外交部长坚信，他的部门必须得重组。他认为，有几位主要\n外交官的思想非常不开放，不适合当前我们国家的要求。他\n确信，撤换几位有问题的大使有助于改善现状。可能的继任\n者名单他已经列出来了-都是些忠诚的人，并且以富于侵略\n性的外交行动著称。 ;;;;;;;;;;X
EVTOPTA5027;不错的倡议 ;;;;;;;;;;X
EVTOPTB5027;这没有必要 ;;;;;;;;;;X
EVTNAME5028;报复行动 ;;;;;;;;;;X
EVTDESC5028;我们情报部长的房子昨天夜里被人纵火。可以确信这次袭击\n是反对党对我们声称攻击其领导人而做出的报复行动。纵火\n犯极有可能属于反对党的一个小极端组织，而且没有出现在\n该党的全体成员名单中。所幸没有人受伤，大火也很快被扑\n灭了。 ;;;;;;;;;;X
EVTOPTA5028;我们必须对此事做个了结 ;;;;;;;;;;X
EVTNAME5029;警察队伍中的腐败 ;;;;;;;;;;X
EVTDESC5029;我们早就怀疑，警察队伍中某些成员的主要兴趣不再是保护\n我们的公民和国家，而是将他们的个人权力凌驾于当地居民\n之上。有必要采取内部重组措施削弱这些腐败个人，恢复警\n察机关的日常工作效率。 ;;;;;;;;;;X
EVTOPTA5029;这看起来有点太激进了 ;;;;;;;;;;X
EVTOPTB5029;实施吧 ;;;;;;;;;;X
EVTNAME5030;未经批准的示威游行 ;;;;;;;;;;X
EVTDESC5030;我们刚刚接到报告，市中心的一场未经批准的示威游行已经\n发展成为一场完全的暴动。很多本地商店和公司都遭到彻底\n洗劫。本地警察目前无法控制住局势，需要紧急增援。 ;;;;;;;;;;X
EVTOPTA5030;派出增援 ;;;;;;;;;;X
EVTOPTB5030;他们自己也能办到 ;;;;;;;;;;X
EVTNAME5031;抵抗组织领导人试图逃跑 ;;;;;;;;;;X
EVTDESC5031;我们刚刚接到通知，一个主要抵抗运动的领导人昨晚试图逃\n离这个国家。幸运的是我们在靠近国境的地方逮住了他，因\n为他的一个下属在他有机会穿越国境的时候背叛了他。据推\n测，只要处境一安全它就会策划袭击，但到目前为止他还没\n有交代什么。在接下来的几天里我们会对他特别注意。 ;;;;;;;;;;X
EVTOPTA5031;当然 ;;;;;;;;;;X
EVTNAME5032;暗杀反对党领袖的尝试 ;;;;;;;;;;X
EVTDESC5032;最大反对党的领袖昨天夜里成为了一次暗杀尝试的目标。疑\n点自然集中到我党成员的身上。结果，我们的追随者们同支\n持反对派的团体在大街上爆发了一场骚乱。 ;;;;;;;;;;X
EVTOPTA5032;采取措施缓和局势 ;;;;;;;;;;X
EVTOPTB5032;让军队来处理此事 ;;;;;;;;;;X
EVTNAME5033;货运列车上发现了武器 ;;;;;;;;;;X
EVTDESC5033;我们的秘密警察今天早上有了大发现。今天凌晨，大量武器\n在一列正要从我们城市开出火车上被发现。火车的目的地是\n位于本市几英里外的一个小城市，据说是一个小抵抗组织的\n大本营。现在或许该是我们去拜访他们的时候了。 ;;;;;;;;;;X
EVTOPTA5033;派军队追查此事 ;;;;;;;;;;X
EVTOPTB5033;不用担心，只是个小组织 ;;;;;;;;;;X
EVTNAME5034;受贿的部长 ;;;;;;;;;;X
EVTDESC5034;我们的一位部长已经被指控同反对党合作。根据证词，这位\n有问题的部长曾不止一次地接受贿赂，以保证某些决议不被\n通过。当然，这位部长否定了全部指控。 ;;;;;;;;;;X
EVTOPTA5034;庇护他 ;;;;;;;;;;X
EVTOPTB5034;给他换个新的职位 ;;;;;;;;;;X
EVTNAME5035;操纵选举 ;;;;;;;;;;X
EVTDESC5035;最大的反对党今天早些时候发表了一次公开讲话，指责我们\n威胁选民和按自己喜好操纵选举。我们必须让人民相信，这\n些都是毫无依据的诬告，管理着国家的这个政党是公正的。 ;;;;;;;;;;X
EVTOPTA5035;准备一次讲话 ;;;;;;;;;;X
EVTNAME5036;政府内部的漏洞 ;;;;;;;;;;X
EVTDESC5036;我们有理由相信，政府内部的某些人一直在泄露敏感信息。\n最近我们的敌人总是准备备得太好了，像是有针对性。初步\n的调查已经展开了，不过目前还没有找到任何证据。 ;;;;;;;;;;X
EVTOPTA5036;或许根本没有漏洞 ;;;;;;;;;;X
EVTOPTB5036;加紧调查 ;;;;;;;;;;X
EVTNAME5037;外国支持反对党 ;;;;;;;;;;X
EVTDESC5037;我们的情报网刚刚通报，他们怀疑某外国正在给对反对党之\n一提供经济支持。这当然也就能够解释为什么这个党的财力\n会突然增长。依他们实际收到的经济支援的数目来看，这也\n许真的会在将来给我们造成某些问题。 ;;;;;;;;;;X
EVTOPTA5037;继续调查 ;;;;;;;;;;X
EVTOPTB5037;还有其它事情要操心 ;;;;;;;;;;X
####################################################;;;;;;;;;;;;;;x
# Election events;;;;;;;;;;;;;;x
######################################################;;;;;;;;;;;;;;x
election_generic_desc;是时候选出我们的新总统了;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
