CGM_TOOLTIP_ESCORT;建造或摧毁 护航舰?.;;;;;;;;;;X
CGM_TOOLTIP_CONVOY_ESCORT_COST;每个单位花费：\n$IC$? IC*天;;;;;;;;;;X
CGM_TOOLTIP_CONVOY_ESCORT_DELAYED;Shift+鼠标左键? - +$NUM$? 一起按下.\nCtrl+鼠标左键? - 重置? 回默认值.;;;;;;;;;;X
CGM_TOOLTIP_NEUTRALITY;你可以花费外交点数改变中立度.;;;;;;;;;;X
CGM_TOOLTIP_FACTION_ALIGN;你可以花费外交点数改变阵营倾向;;;;;;;;;;X
CGM_TOOLTIP_ALREADY_IN_FACTION;你不能改变阵营倾向。\n你应该先离开现阵营。?;;;;;;;;;;X
CGM_TOOLTIP_LEAVE_FACTION_LEADER;你不能离开阵营，因为你是阵营领袖。?;;;;;;;;;;X
CGM_TOOLTIP_LEAVE_FACTION_NON_FACTIONED;你不是阵营成员?;;;;;;;;;;X
CGM_TOOLTIP_LEAVE_FACTION;点击离开阵营。\n所有你参加的阵营战争将达成无条件和平。\n(确认将会使你离开现阵营)?;;;;;;;;;;X
CGM_TOOLTIP_LEAVE_FACTION_PUPPET;你是阵营成员 $COUNTRY$ 的傀儡国。\n如果该国离开阵营，我们将自动脱离阵营。?;;;;;;;;;;X
CGM_TOOLTIP_REJOIN_FACTION;点击重新加入阵营。\n点数将被退回。?;;;;;;;;;;X
CGM_TOOLTIP_COST;点数花费： $COST$;;;;;;;;;;X
CGM_TOOLTIP_CLEAR_ALL;清除所有科技到0级。\n你可以点击顶部的 还原? 按钮恢复默认，或 Ctrl+鼠标双击? 特定种类的科技。;;;;;;;;;;X
CGM_TOOLTIP_TECH_PLUS;提高科技等级。;;;;;;;;;;X
CGM_TOOLTIP_TECH_MINUS;降低科技等级。\n点数将被退回。?;;;;;;;;;;X
CGM_TOOLTIP_TECH_RESET;重置科技等级为默认值。;;;;;;;;;;X
CGM_TOOLTIP_TECH_PLUS_SHORTCUT;鼠标双击? 以提高等级.;;;;;;;;;;X
CGM_TOOLTIP_TECH_MINUS_SHORTCUT;Shift + 鼠标双击 以降低等级.;;;;;;;;;;X
CGM_TOOLTIP_TECH_RESET_SHORTCUT;Ctrl + 鼠标双击 以恢复默认.;;;;;;;;;;X
CGM_TOOLTIP_THEORY_PRACTICE;理论? 和 实践? 等级将在设置结束后重新计算.;;;;;;;;;;X
CGM_TOOLTIP_BUILDING_SHORTCUT;鼠标左键单击? 提高等级。\n鼠标右键单击? 降低等级。\nCtrl+鼠标左键? 恢复默认。;;;;;;;;;;X
CGM_TOOLTIP_UNDERGROUND_BUILD_DESTROY;建造或摧毁地下抵抗基地。;;;;;;;;;;X
CGM_WAITING_FOR_PLAYERS;等待其他玩家;;;;;;;;;;X
CGM_PLAYER_STATUS;状态： ;;;;;;;;;;X
CGM_STATUS_DISCONNECTED;断开连接?;;;;;;;;;;X
CGM_STATUS_WAITING_CONFIRM;等待确认?;;;;;;;;;;X
CGM_STATUS_CONFIRMED;已确认?;;;;;;;;;;X
PARATROOPEDUS_SETUP;当敌军伞兵空降我国领土.;;;;;;;;;;X
PARATROOPEDUS_HEADER;$minister_of_defence$报告;;;;;;;;;;X
PARATROOPEDUS_1;$ENEMY$的伞兵;;;;;;;;;;X
PARATROOPEDUS_2;正在$PROV$空投.;;;;;;;;;;X
PARATROOPEDUS_3;*;;;;;;;;;;X
PARATROOPEDUS_4;*;;;;;;;;;;X
PARATROOPEDUS_5;*;;;;;;;;;;X
PARATROOPEDUS_6;*;;;;;;;;;;X
PARATROOPEDUS_LOG;$ENEMY$在$PROV$空投伞兵.;;;;;;;;;;X
PARATROOPEDUS_BTN1;好的;;;;;;;;;;X
PARATROOPEDUS_BTN2;好的;;;;;;;;;;X
PARATROOPEDUS_BTN3;转到;;;;;;;;;;X
PARATROOPEDUS_MAP;伞兵;;;;;;;;;;X
INVADEDUS_SETUP;当敌军发动两栖登陆.;;;;;;;;;;X
INVADEDUS_HEADER;$minister_of_defence$报告;;;;;;;;;;X
INVADEDUS_1;$ENEMY$的登陆部队;;;;;;;;;;X
INVADEDUS_2;正在$PROV$抢滩.;;;;;;;;;;X
INVADEDUS_3;*;;;;;;;;;;X
INVADEDUS_4;*;;;;;;;;;;X
INVADEDUS_5;*;;;;;;;;;;X
INVADEDUS_6;*;;;;;;;;;;X
INVADEDUS_LOG;$ENEMY$正在$PROV$发动两栖登陆.;;;;;;;;;;X
INVADEDUS_BTN1;好的;;;;;;;;;;X
INVADEDUS_BTN2;好的;;;;;;;;;;X
INVADEDUS_BTN3;转到;;;;;;;;;;X
INVADEDUS_MAP;两栖登陆;;;;;;;;;;X
BUILD_ADD_REM_BUNDLE;Ctrl + 鼠标左键? 来增加或减少 $NUM$?;;;;;;;;;;X
OOB_MATCH_VIEWS;指挥链图;;;;;;;;;;X
DISBAND_ALL_TITLE;解散所有部队;;;;;;;;;;X
DISBAND_ALL_DESC;你确定要解散$NUM$支部队？;;;;;;;;;;X
CANCEL_MULTI_CONSTRUCTIONS_PROMPT;你确定要取消$NUM$个设施？;;;;;;;;;;X
CANCEL_MULTI_CONSTRUCTIONS_DESC;CTRL + 鼠标左键 以取消与被选中设施建造进度相同或更慢的所有同类设施。;;;;;;;;;;X
NO_MULTILOAD_AIR;没有运输机能装载这些部队.;;;;;;;;;;X
UNMOUNT_MULTILOAD;从运输船和运输机上卸载$NUM$支部队。;;;;;;;;;;X
UNMOUNT_MULTILOAD_NONE;运输船和运输机上没有部队可卸载。;;;;;;;;;;X
HIGHER_COMMAND_MULTI_UNITS;创建一个更高级的指挥部，并将所有选中单位纳入其麾下（除了战区）。;;;;;;;;;;X
DETACH_ALL;将所有选中单位脱离指挥链。\n战区不在此列。;;;;;;;;;;X
ENEMY_IC_RATIO_DESC;与敌人的IC数量比为$RATIO$%.;;;;;;;;;;X
ENEMY_IC_RATIO_NOT_DESC;与敌人的IC数量比不少于$RATIO$%.;;;;;;;;;;X
SPLIT_UNITS_DESC;CTRL + 鼠标左键? 以分割成 $NUM$? 支部队。;;;;;;;;;;X
desert_fox;沙漠之狐;;;;;;;;;;X
swamp_fox;沼泽之狐;;;;;;;;;;X
mountaineer;山地战专家;;;;;;;;;;X
hill_fighter;丘陵战专家;;;;;;;;;;X
jungle_rat;丛林之鼠;;;;;;;;;;X
ranger;林地战专家;;;;;;;;;;X
urban_assault_specialist;巷战大师;;;;;;;;;;X
TRAIT_TERRAIN_SPEED;在$TYPE$地形的速度加成;;;;;;;;;;X
TRAIT_TERRAIN_ATTACK;在$TYPE$地形的攻击加成;;;;;;;;;;X
TRAIT_GAIN_PROGRESS;获得$TRAIT$的进度为$PROG$%?;;;;;;;;;;X
ACTUAL_TRAITS_DESC;实际特性：;;;;;;;;;;X
TO_GAIN_TRAITS_DESC;可获得特性：;;;;;;;;;;X
NO_TRAIT_TO_GAIN_DESC;现在没有特性可获得;;;;;;;;;;X
TRAIT_FILTER_DESC;按特性过滤将领。\n勾掉你不想看到的特性。\n鼠标右键? - 重置所有过滤条件。;;;;;;;;;;X
TRAIT_FILTER_ENTRY_DESC;鼠标右键? - 选择所有特性。;;;;;;;;;;X
TRAIT_FILTER;过滤:;;;;;;;;;;X
NO_TRAIT_FILTER;无特性;;;;;;;;;;X
BP_TAB_CURRENT;现有计划;;;;;;;;;;X
BP_TAB_HISTORICAL;历史计划;;;;;;;;;;X
BP_TOOL_COLOR_RED;红色;;;;;;;;;;X
BP_TOOL_COLOR_GREEN;绿色;;;;;;;;;;X
BP_TOOL_COLOR_BLUE;蓝色;;;;;;;;;;X
BP_TOOL_COLOR_YELLOW;黄色;;;;;;;;;;X
BP_TOOL_ARROW_SLIM;细箭头;;;;;;;;;;X
BP_TOOL_ARROW_MEDIUM_1;中等箭头1;;;;;;;;;;X
BP_TOOL_ARROW_MEDIUM_2;中等箭头2;;;;;;;;;;X
BP_TOOL_ARROW_MEDIUM_3;中等箭头3;;;;;;;;;;X
BP_TOOL_ARROW_THICK;粗箭头;;;;;;;;;;X
BP_TOOL_BORDER_1;边界类型1;;;;;;;;;;X
BP_TOOL_BORDER_2;边界类型2;;;;;;;;;;X
BP_TOOL_BORDER_3;边界类型3;;;;;;;;;;X
BP_TOOL_BORDER_4;边界类型4;;;;;;;;;;X
BP_TOOL_BORDER_5;边界类型5;;;;;;;;;;X
BP_TOOL_ICON_AIRPLANE;飞机标志;;;;;;;;;;X
BP_TOOL_ICON_TANK;坦克标志;;;;;;;;;;X
BP_TOOL_ICON_BOMB_1;小炸弹标志;;;;;;;;;;X
BP_TOOL_ICON_BOMB_2;大炸弹标志;;;;;;;;;;X
BP_SAVE_PLAN_CONFIRM;保存计划;;;;;;;;;;X
BP_SAVE_PLAN_CANCEL;取消;;;;;;;;;;X
BP_SAVE_PLAN_PROMPT;战役计划已存在！\n你确定要覆盖吗？;;;;;;;;;;X
BP_DELETE_SAVED_PLAN_PROMPT;你确定要删除已保存的战役计划吗？;;;;;;;;;;X
BP_DELETE_CURRENT_PLAN_PROMPT;你确定要删除现有战役计划吗？;;;;;;;;;;X
BP_SHARED_WITH;分享者:;;;;;;;;;;X
BP_NEW_PLAN;新计划;;;;;;;;;;X
BP_TOOLTIP_TAB_CURRENT;现有战役计划列表。;;;;;;;;;;X
BP_TOOLTIP_TAB_HISTORICAL;历史战役计划列表。\n点击导入?可以将选中的计划添加进现有计划列表。;;;;;;;;;;X
BP_TOOLTIP_TAB_SAVED;已保存战役计划列表。\n点击导入?可以将选中的计划添加进现有计划列表。;;;;;;;;;;X
BP_TOOLTIP_NEW_PLAN;创建新计划;;;;;;;;;;X
BP_TOOLTIP_REMOVE_PLAN;删除选中计划。;;;;;;;;;;X
BP_TOOLTIP_SHARE_PLAN;点击分享?按钮可以将选中计划展示给盟友?.;;;;;;;;;;X
BP_TOOLTIP_SAVE_PLAN;保存选中计划为文档。;;;;;;;;;;X
BP_TOOLTIP_RENAME_PLAN;重命名选中计划;;;;;;;;;;X
BP_TOOLTIP_IMPORT_PLAN;添加选中计划到现有战役计划列表。;;;;;;;;;;X
BP_TOOLTIP_TOOL_SELECT;点击一个可选对象;;;;;;;;;;X
BP_TOOLTIP_TOOL_ARROW;选择箭头类型，然后用鼠标左键?拖到地图上。\n按住 Shift? + 鼠标左键?将箭头与其他箭头对齐。;;;;;;;;;;X
BP_TOOLTIP_TOOL_BORDER;选择边界类型，然后用鼠标左键?拖到地图上。;;;;;;;;;;X
BP_TOOLTIP_TOOL_ICON;选择图标类型，然后用鼠标左键?拖到地图上。\n按住 Shift? + 鼠标滚轮?可以翻转图标。;;;;;;;;;;X
BP_TOOLTIP_TOOL_COLOR;选择现有颜色为箭头和图标上色。\n颜色还将被应用在所有当前选中的箭头或图标上。;;;;;;;;;;X
BP_TOOLTIP_TOOL_TEXT;在地图上设置文字标志。\n如果什么都没有选择，将创建一个新文本。\n如果选中一个箭头，文字将写在箭头上。\n如果选中一个文本，将编辑这个文本。\nShift? + 鼠标滚轮?可以翻转文本。\nCtrl? + 鼠标滚轮?可以调整文本大小。;;;;;;;;;;X
BP_TOOLTIP_TOOL_ERASE;删除选中对象。;;;;;;;;;;X
BP_TOOLTIP_VISIBILITY;切换地图上的计划透明度。;;;;;;;;;;X
SWM_BUTTON_SHOW;战略界面;;;;;;;;;;X
SWM_RECORDS_BEGIN_DATE;开始日期：$DATE$?;;;;;;;;;;X
SWM_RECORDS_END_DATE;截止日期：$DATE$?;;;;;;;;;;X
SWM_RECORDS_TODAY;今天;;;;;;;;;;X
SWM_SELECT_ALL;所有;;;;;;;;;;X
SWM_SELECT_PRESENT;现在的;;;;;;;;;;X
SWM_SELECT_NONE;没有;;;;;;;;;;X
SWM_DURATION_1;上个月;;;;;;;;;;X
SWM_DURATION_2;去年;;;;;;;;;;X
SWM_DURATION_3;整个冲突;;;;;;;;;;X
SWM_GRAPH_MAX_IC_VAL;最大IC：\n$MAX$;;;;;;;;;;X
SWM_GRAPH_MAX_MAN_VAL;最大人力：\n$MAX$;;;;;;;;;;X
SWM_GRAPH_MAX_TONS_VAL;最大吨位： $MAX$;;;;;;;;;;X
SWM_GRAPH_AVG_VAL;平均： $AVG$;;;;;;;;;;X
SWM_GRAPH_HEADER_US;我方损失;;;;;;;;;;X
SWM_GRAPH_HEADER_THEM;对方损失;;;;;;;;;;X
SWM_GRAPH_HEADER_CONVOYS;运输船;;;;;;;;;;X
SWM_GRAPH_HEADER_NAVIES;海军;;;;;;;;;;X
SWM_GRAPH_HEADER_IC;IC;;;;;;;;;;X
SWM_GRAPH_HEADER_MANPOWER;人力;;;;;;;;;;X
SWM_CARGO_LOST_DESC_1;本月我们损失了$NUM$?吨货物。;;;;;;;;;;X
SWM_CARGO_LOST_DESC_2;今年我们损失了$NUM$?吨货物。;;;;;;;;;;X
SWM_CARGO_LOST_DESC_3;我们一共损失了$NUM$?吨货物。;;;;;;;;;;X
SWM_CARGO_SUNK_DESC_1;本月我们击沉了$NUM$?吨货物。;;;;;;;;;;X
SWM_CARGO_SUNK_DESC_2;今年我们击沉了$NUM$?吨货物。;;;;;;;;;;X
SWM_CARGO_SUNK_DESC_3;我们一共击沉了$NUM$?吨货物。;;;;;;;;;;X
SWM_OUR_PROV_DAMAGE_DESC_1;本月大约$PERC$%?的我国城市遭到轰炸。;;;;;;;;;;X
SWM_OUR_PROV_DAMAGE_DESC_2;今年大约$PERC$%?的我国城市遭到轰炸。;;;;;;;;;;X
SWM_OUR_PROV_DAMAGE_DESC_3;总共大约$PERC$%?的我国城市遭到轰炸。;;;;;;;;;;X
SWM_THEIR_PROV_DAMAGE_DESC_1;本月大约 $PERC$%?的该国城市遭到轰炸。;;;;;;;;;;X
SWM_THEIR_PROV_DAMAGE_DESC_2;今年大约 $PERC$%?的该国城市遭到轰炸。;;;;;;;;;;X
SWM_THEIR_PROV_DAMAGE_DESC_3;总共大约 $PERC$%?的该国城市遭到轰炸。;;;;;;;;;;X
SWM_OUR_BOMBERS_DAMAGE_DESC_1;本月敌军轰炸机损失了$DAM$?。;;;;;;;;;;X
SWM_OUR_BOMBERS_DAMAGE_DESC_2;今年敌军轰炸机损失了$DAM$?。;;;;;;;;;;X
SWM_OUR_BOMBERS_DAMAGE_DESC_3;敌军轰炸机总共损失了$DAM$?。;;;;;;;;;;X
SWM_THEIR_BOMBERS_DAMAGE_DESC_1;本月我军轰炸机损失了$DAM$?。;;;;;;;;;;X
SWM_THEIR_BOMBERS_DAMAGE_DESC_2;今年我军轰炸机损失了$DAM$?。;;;;;;;;;;X
SWM_THEIR_BOMBERS_DAMAGE_DESC_3;我军轰炸机总共损失了$DAM$?。;;;;;;;;;;X
SWM_LOSSES_PROVINCE;省份;;;;;;;;;;X
SWM_LOSSES_BOMBERS;轰炸机;;;;;;;;;;X
SWM_MAX_DAMAGE;最大伤害: $DAM$;;;;;;;;;;X
SWM_TOOLTIP_TAB_NAVAL;比较敌我双方与猎杀运输船?有关的海军?损失。;;;;;;;;;;X
SWM_TOOLTIP_TAB_AIR;比较敌我双方与战略轰炸?有关的空军?损失。;;;;;;;;;;X
SWM_TOOLTIP_TAB_LAND;比较敌我双方与陆战?和非正常损耗?有关的陆军?损失。;;;;;;;;;;X
SWM_TOOLTIP_NAVAL_OUR_CONVOYS;我方?运输船损失的IC估计值。;;;;;;;;;;X
SWM_TOOLTIP_NAVAL_OUR_ATTACKERS;敌方?海军在猎杀我国运输船期间的损失的IC估计值（修复费用和补充沉没舰船费用）。;;;;;;;;;;X
SWM_TOOLTIP_NAVAL_OUR_CARGO;我方?运输船损失的货物的IC估计值。;;;;;;;;;;X
SWM_TOOLTIP_NAVAL_THEIR_CONVOYS;敌方?运输船损失的IC估计值。;;;;;;;;;;X
SWM_TOOLTIP_NAVAL_THEIR_ATTACKERS;我方?海军在猎杀敌国运输船期间的损失的IC估计值（修复费用和补充沉没舰船费用）。;;;;;;;;;;X
SWM_TOOLTIP_NAVAL_THEIR_CARGO;敌方?运输船损失的货物的IC估计值。;;;;;;;;;;X
SWM_TOOLTIP_AIR_OUR_PROVINCE;敌方轰炸机对我方?省份造成损失的估计值。\n包括损毁的建筑，被毁的货物与补给，以及陆军伤亡。;;;;;;;;;;X
SWM_TOOLTIP_AIR_OUR_BOMBERS;敌方?轰炸机的损失的估计值。;;;;;;;;;;X
SWM_TOOLTIP_AIR_THEIR_PROVINCE;我方轰炸机对敌方?省份造成损失的估计值。\n包括损毁的建筑，被毁的货物与补给，以及陆军伤亡。;;;;;;;;;;X
SWM_TOOLTIP_AIR_THEIR_BOMBERS;我方?轰炸机的损失的估计值。;;;;;;;;;;X
SWM_TOOLTIP_LAND_IC_US;补充我方?在战斗中遭到损失部队的费用的估计值。;;;;;;;;;;X
SWM_TOOLTIP_LAND_IC_THEM;补充敌方?在战斗中遭到损失部队的费用的估计值。;;;;;;;;;;X
SWM_TOOLTIP_LAND_MAN_US;补充我方?在战斗中遭到损失部队的人力的估计值。;;;;;;;;;;X
SWM_TOOLTIP_LAND_MAN_THEM;补充敌方?在战斗中遭到损失部队的人力的估计值。;;;;;;;;;;X
UNIT_REPAIR_COST_MULT;修理花费修正;;;;;;;;;;X
SPY_PRODUCTION_LABEL;生产;;;;;;;;;;X
LEAVE_FACTION;脱离阵营;;;;;;;;;;X
REJOIN_FACTION;重返阵营;;;;;;;;;;X
LEAVE_FACTION_INTENTION;$COUNTRY$? 将脱离阵营?;;;;;;;;;;X
COVERT_OPS_POINTS;秘密行动点数:;;;;;;;;;;X
SPYMISSION_COVERT_OPS_TITLE;秘密行动;;;;;;;;;;X
SPYMISSION_COVERT_OPS_DESC;准备实施秘密行动，破坏和特种部队渗透。;;;;;;;;;;X
COVERT_MISSIONS_LABEL;秘密任务;;;;;;;;;;X
COVERT_OPS_SORT;秘密;;;;;;;;;;X
MODIFIER_LAND_INTEL_BOOST;陆军情报加成;;;;;;;;;;X
MODIFIER_NAVAL_INTEL_BOOST;海军情报加成;;;;;;;;;;X
MODIFIER_LOCAL_UNIT_SPEED;其他本地速度影响;;;;;;;;;;X
MODIFIER_STRATEGIC_RESOURCE_EFFICIENCY;战略物资损失;;;;;;;;;;X
FE_CUSTOM_GAMES;自定义游戏;;;;;;;;;;X
EVTNAME18000;摧毁间谍组织;;;;;;;;;;X
EVTDESC18000;我国特工成功逮捕了敌国间谍，并摧毁了整个间谍组织。这将在一定时间内提高我国的反间谍效率。;;;;;;;;;;X
EVTOPTA18000;好消息!;;;;;;;;;;X
EVTNAME18001;密码被窃;;;;;;;;;;X
EVTDESC18001;最近我国的反间谍工作遭遇重大挫折，我国特工的最新密码被敌人窃取。这将在一定时间内降低我国的反间谍效率。;;;;;;;;;;X
EVTOPTA18001;灾难!;;;;;;;;;;X
EVTNAME18002;意外收获的情报;;;;;;;;;;X
EVTDESC18002;通过一系列机智的密谋和一次大胆的行动，我们的一名间谍窃取了敌国的密码本。我们的情报等级将获得提高，直到他们下一次改变密码。;;;;;;;;;;X
sabotage_strategic_resource;破坏战略物资;;;;;;;;;;X
steal_battle_plans;窃取本地战役计划;;;;;;;;;;X
scout_area;侦察区域;;;;;;;;;;X
sabotage_area;破坏区域;;;;;;;;;;X
sabotage_strategic_resource_desc;破坏本地战略物资。;;;;;;;;;;X
steal_battle_plans_desc;渗透并窃取本地战役计划。;;;;;;;;;;X
scout_area_desc;派遣间谍提前侦察区域。;;;;;;;;;;X
sabotage_area_desc;破坏桥梁，涂改路标，阻滞敌军的行动。;;;;;;;;;;X
covertopsmod_sabotage;破坏区域;;;;;;;;;;X
covertopsmod_scout;侦察区域;;;;;;;;;;X
covertopsmod_damage_resource;破坏战略物资;;;;;;;;;;X
DISTRIBUTE_LENDLEASE;工业援助;;;;;;;;;;X
DISTRIBUTE;分发;;;;;;;;;;X
ACT_LENDLEASE_WE_GOI;当我国处于流亡状态时不能获得工业援助。;;;;;;;;;;X
ACT_LENDLEASE_THEM_GOI;我们不能向流亡政府提供工业援助。;;;;;;;;;;X
PROV_DISTANCE_FROM;距$FROM$$DIST$千米?;;;;;;;;;;X
ADD_SPIES_EFFECT;派遣$VAL$?名间谍去$TARGET$?;;;;;;;;;;X
REMOVE_SPIES_EFFECT;撤回$VAL$?名间谍去$TARGET$?;;;;;;;;;;X
ADD_PRACTICAL_EFFECT;$TARGET$?可用数增加$VAL$?;;;;;;;;;;X
REDUCE_PRACTICAL_EFFECT;$TARGET$?可用数减少$VAL$?;;;;;;;;;;X
tactic_basic_attack;攻击;;;;;;;;;;X
tactic_basic_defend;防御;;;;;;;;;;X
tactic_assault;突击;;;;;;;;;;X
tactic_reckless_assault;鲁莽突袭;;;;;;;;;;X
tactic_encirclement;包围;;;;;;;;;;X
tactic_delay;阻滞;;;;;;;;;;X
tactic_slower_delay;巧妙阻滞;;;;;;;;;;X
tactic_shock;冲击;;;;;;;;;;X
tactic_counterattack;反击;;;;;;;;;;X
